日期,处理水量(m³),电耗(kWh),PAC投加量(kg),PAM投加量(kg),次氯酸钠投加量(kg),进水COD(mg/L),出水COD(mg/L),进水TN(mg/L),出水TN(mg/L),自来水(m³/d),脱水污泥外运量(80%),N2O_emission,N2O_CO2eq,COD_removed,CH4_emission,CH4_CO2eq,臭氧投加量(kg),energy_CO2eq,PAC_CO2eq,PAM_CO2eq,NaClO_CO2eq,O3_CO2eq,chemicals_CO2eq,pre_CO2eq,bio_CO2eq,depth_CO2eq,sludge_CO2eq,effluent_CO2eq,deodorization_CO2eq,total_CO2eq,carbon_efficiency
2021-08-05,9443.0,2119.0,212.0,47.0,76.0,162.8,183.2,8.4,20.7,472.0,9.0,0.0,0.0,192.63719999999978,0.14447789999999983,4.030933409999995,0,1867.8984999999998,343.44,70.5,69.92,0.0,483.86,596.4199910499999,835.8061354599998,699.60227675,94.70245394999999,125.52277919999997,49.872889949999994,2401.9265263599996,3.9314275005365786
2021-08-06,9032.0,2165.0,197.0,33.0,73.0,162.7,193.0,5.9,12.7,452.0,9.0,0.0,0.0,273.6696000000001,0.20525220000000008,5.7265363800000015,0,1908.4475,319.14000000000004,49.5,67.16,0.0,435.80000000000007,609.36728675,855.5582081299999,656.2256862500001,96.75828825,128.247672,50.95554825,2397.1126896299997,3.7678662497064797
2021-08-07,9432.0,2500.0,201.0,67.0,76.0,158.2,172.0,7.5,17.7,472.0,9.0,0.0,0.0,130.1616000000001,0.09762120000000009,2.7236314800000025,0,2203.75,325.62,100.5,69.92,0.0,496.04,703.6573749999999,984.0535064799999,750.573125,111.730125,148.09199999999998,58.840125,2756.94625648,3.4211765926995406
2021-08-08,9103.0,2332.0,224.0,54.0,73.0,172.3,207.1,9.2,22.4,455.0,9.0,0.0,0.0,316.78439999999983,0.2375882999999999,6.628713569999997,0,2055.658,362.88,81.0,67.16,0.0,511.03999999999996,656.3715993999999,922.0132209699998,748.468499,104.2218606,138.14021759999997,54.8860686,2624.1014661699996,3.4689969566177865
2021-08-09,9680.0,2412.0,234.0,53.0,78.0,162.7,194.6,6.8,16.4,484.0,10.0,0.0,0.0,308.79200000000003,0.23159400000000002,6.4614726000000005,0,2126.178,379.08000000000004,79.5,71.76,0.0,530.34,678.8886353999999,953.2485359999998,775.9135590000001,107.79722459999999,142.87916159999997,56.7689526,2715.4960691999995,3.5647262059384173
2021-08-10,9557.0,2573.0,236.0,43.0,77.0,164.0,192.8,2.4,6.1,478.0,10.0,0.0,0.0,275.2416000000001,0.2064312000000001,5.7594304800000025,0,2268.0995,382.32000000000005,64.5,70.84,0.0,517.6600000000001,724.2041703499999,1015.7441378299999,779.6254922500001,114.99264464999999,152.4162864,60.55825665,2847.54098813,3.356229125353573
2021-08-11,9304.0,2598.0,196.0,51.0,75.0,173.7,200.6,8.0,16.3,465.0,9.0,0.0,0.0,250.27760000000006,0.18770820000000005,5.237058780000001,0,2290.1369999999997,317.52000000000004,76.5,69.0,0.0,463.02000000000004,731.2407440999998,1025.03506488,727.5308235,116.10994589999999,153.89720639999996,61.146657899999994,2814.9604426799997,3.3051974226472867
2021-08-12,9508.0,2775.0,195.0,75.0,76.0,146.3,167.7,8.2,18.5,475.0,10.0,0.0,0.0,203.47119999999978,0.15260339999999983,4.257634859999995,0,2446.1625,315.90000000000003,112.5,69.92,0.0,498.32000000000005,781.0596862499999,1093.53379611,780.85176875,124.02043875,164.38212,65.31253875,3009.16034861,3.159685393432744
2021-08-13,9216.0,2415.0,217.0,54.0,74.0,148.1,176.7,3.4,9.6,461.0,9.0,0.0,0.0,263.57759999999996,0.19768319999999998,5.515361279999999,0,2128.8224999999998,351.54,81.0,68.08,0.0,500.62,679.7330242499999,953.4800205299998,746.49899875,107.93130074999999,143.05687199999997,56.83956075,2687.5397770299996,3.4291585481888576
2021-08-14,9656.0,2425.0,234.0,47.0,77.0,156.1,188.2,0.3,3.4,483.0,10.0,0.0,0.0,309.9575999999999,0.23246819999999993,6.485862779999998,0,2137.6375,379.08000000000004,70.5,70.84,0.0,520.4200000000001,682.5476537499999,958.3758415299999,767.3171312500001,108.37822125,143.64924,57.074921249999996,2717.34300903,3.553471154694919
2021-08-15,9597.0,2390.0,239.0,37.0,77.0,152.1,174.2,3.7,8.7,480.0,10.0,0.0,0.0,212.09369999999996,0.15907027499999998,4.438060672499999,0,2106.785,387.18,55.5,70.84,0.0,513.52,672.6964504999999,942.5894211724999,756.8536675,106.8139995,141.57595199999997,56.2511595,2676.7806501725004,3.5852769629747354
2021-08-16,9500.0,2385.0,253.0,40.0,76.0,179.4,216.6,4.3,9.9,475.0,9.0,0.0,0.0,353.39999999999986,0.2650499999999999,7.394894999999996,0,2102.3775,409.86,60.0,69.92,0.0,539.78,671.28913575,943.58359575,782.60460125,106.59053925,141.279768,56.13347925000001,2701.48111925,3.5165894487678084
2021-08-17,8752.0,2255.0,227.0,55.0,70.0,146.2,166.9,2.3,5.0,438.0,9.0,0.0,0.0,181.16640000000015,0.13587480000000013,3.7909069200000034,0,1987.7824999999998,367.74,82.5,64.4,0.0,514.64,634.6989522499999,888.9504541699998,744.2288787499999,100.78057274999999,133.578984,53.073792749999996,2555.3116346699994,3.4250225613402567
2021-08-18,9333.0,2504.0,175.0,47.0,75.0,158.1,192.9,4.1,9.9,467.0,9.0,0.0,0.0,324.7884000000001,0.24359130000000007,6.796197270000001,0,2207.276,283.5,70.5,69.0,0.0,423.0,704.7832267999999,989.6962000699999,677.940378,111.9088932,148.3289472,58.934269199999996,2691.59191447,3.4674647184908625
2021-08-19,9049.0,2275.0,207.0,51.0,72.0,160.5,185.0,7.5,17.5,452.0,9.0,0.0,0.0,221.7005,0.166275375,4.6390829625,0,2005.4125,335.34000000000003,76.5,66.24000000000001,0.0,478.08000000000004,640.3282112499999,897.6492692124999,709.70514375,101.67441375,134.76371999999998,53.54451375,2537.6652717125,3.5658761227769955
2021-08-20,9425.0,2437.0,202.0,35.0,75.0,153.7,177.6,7.0,18.0,471.0,9.0,0.0,0.0,225.25750000000005,0.16894312500000003,4.7135131875,0,2148.2155,327.24,52.5,69.0,0.0,448.74,685.9252091499999,961.3138753374998,696.8588902500001,108.91452584999999,144.36008159999997,57.357353849999996,2654.729936037499,3.550266967670518
2021-08-21,9213.0,2613.0,222.0,36.0,74.0,139.9,161.2,9.3,23.5,461.0,9.0,0.0,0.0,196.23689999999985,0.1471776749999999,4.106257132499997,0,2303.3595,359.64000000000004,54.0,68.08,0.0,481.72,735.4626883499999,1029.7922424825001,747.7580222500001,116.78032665,154.7857584,61.499698650000006,2846.0787367825,3.237085425969389
2021-08-22,9247.0,2302.0,194.0,53.0,74.0,152.1,175.8,8.1,19.7,462.0,9.0,0.0,0.0,219.15390000000016,0.16436542500000012,4.585795357500003,0,2029.213,314.28000000000003,79.5,68.08,0.0,461.86,647.9277109,908.1943442575,696.2341015,102.8810991,136.3631136,54.179987100000005,2545.7803564574997,3.632285077754065
2021-08-23,8779.0,2394.0,223.0,46.0,70.0,145.4,174.4,3.3,7.4,439.0,9.0,0.0,0.0,254.591,0.19094325,5.327316675,0,2110.3109999999997,361.26000000000005,69.0,64.4,0.0,494.6600000000001,673.8223022999998,945.0488049749998,738.4009205000001,106.99276769999999,141.81289919999998,56.345303699999995,2662.422998375,3.2973723579454615
2021-08-24,8959.0,2487.0,200.0,43.0,72.0,145.1,161.6,2.2,7.5,448.0,9.0,0.0,0.0,147.8235,0.110867625,3.0932067374999996,0,2192.2905,324.0,64.5,66.24000000000001,0.0,454.74,699.99835665,979.3201663875001,707.9495527500001,111.14912835000001,147.3219216,58.53415635,2704.2732820875003,3.312904823392816
2021-08-25,9156.0,2519.0,248.0,40.0,73.0,155.5,174.7,3.0,7.4,458.0,9.0,0.0,0.0,175.7951999999999,0.13184639999999995,3.678514559999998,0,2220.4984999999997,401.76000000000005,60.0,67.16,0.0,528.9200000000001,709.0051710499998,992.4664966099998,785.3875767500001,112.57927394999999,149.21749919999996,59.287309949999994,2807.943327509999,3.2607495707968113
2021-08-26,9055.0,2234.0,224.0,38.0,73.0,160.6,178.0,2.7,7.8,453.0,9.0,0.0,0.0,157.55700000000004,0.11816775000000003,3.2968802250000007,0,1969.271,362.88,57.0,67.16,0.0,487.03999999999996,628.7882302999999,880.2132565249999,714.4908005,99.8420397,132.3350112,52.5795357,2508.2488739249998,3.6100883345879486
2021-08-27,9463.0,2549.0,216.0,48.0,76.0,166.3,190.7,1.9,5.4,473.0,9.0,0.0,0.0,230.89719999999977,0.17317289999999982,4.831523909999995,0,2246.9435,349.92,72.0,69.92,0.0,491.84000000000003,717.4490595499999,1005.3954644599999,751.36197425,113.92003545,150.99460319999997,59.99339145,2799.1145283599994,3.380711973062556
2021-08-28,8651.0,2459.0,188.0,41.0,70.0,150.5,179.3,4.0,10.6,433.0,9.0,0.0,0.0,249.1488000000001,0.18686160000000007,5.2134386400000015,0,2167.6085,304.56,61.5,64.4,0.0,430.46000000000004,692.1173940499999,970.4495036899999,680.81878175,109.89775094999999,145.66329119999997,57.87514695,2656.8218685899997,3.256146037593091
2021-08-29,9138.0,2544.0,215.0,61.0,74.0,156.5,180.6,4.0,8.1,457.0,9.0,0.0,0.0,220.22579999999996,0.16516934999999996,4.608224864999999,0,2242.536,348.3,91.5,68.08,0.0,507.88,716.0417448,1003.2095056649999,766.892908,113.69657520000001,150.6984192,59.875711200000005,2810.414864065,3.2514772522882067
2021-08-30,8837.0,2662.0,214.0,24.0,71.0,163.1,184.8,6.5,12.7,442.0,9.0,0.0,0.0,191.76290000000014,0.1438221750000001,4.012638682500003,0,2346.553,346.68,36.0,65.32000000000001,0.0,448.0,749.2543728999999,1048.9326895825,719.0268715,118.9702371,157.68836159999998,62.6529651,2856.5254977824998,3.093618456008917
2021-08-31,8805.0,2593.0,182.0,49.0,71.0,151.9,177.0,0.6,1.1,440.0,9.0,0.0,0.0,221.00549999999996,0.16575412499999997,4.624540087499999,0,2285.7295,294.84000000000003,73.5,65.32000000000001,0.0,433.66,729.83342935,1022.4598864374999,697.66175725,115.88648565,153.60102239999998,61.02897765,2780.4715587375,3.166729029229127
2021-09-01,9002.0,2480.0,219.0,41.0,73.0,155.3,184.7,2.9,6.2,450.0,9.0,0.0,0.0,264.6587999999998,0.19849409999999987,5.537985389999996,0,2186.12,354.78000000000003,61.5,67.16,0.0,483.44000000000005,698.028116,979.0172213899999,735.93686,110.83628399999999,146.90726399999997,58.369404,2729.0951493899997,3.298529185401287
2021-09-02,8262.0,2371.0,193.0,33.0,67.0,156.9,187.4,5.4,13.5,413.0,8.0,0.0,0.0,251.991,0.18899325,5.272911675,0,2090.0364999999997,312.66,49.5,61.64,0.0,423.8,667.3486544499998,935.9661651249999,665.19921575,105.96485055,140.45045279999997,55.80397454999999,2570.733313224999,3.2138689600732158
2021-09-03,9579.0,2586.0,221.0,35.0,78.0,166.7,204.7,7.9,18.0,479.0,10.0,0.0,0.0,364.002,0.2730015,7.6167418499999995,0,2279.5589999999997,358.02000000000004,52.5,71.76,0.0,482.28000000000003,727.8631886999999,1022.7043645499998,745.5690645,115.57364129999999,153.18636479999998,60.864225299999994,2825.760849149999,3.389883472580988
2021-09-04,9031.0,2327.0,208.0,47.0,73.0,143.7,171.0,3.7,9.1,452.0,9.0,0.0,0.0,246.54630000000012,0.18490972500000008,5.158981327500002,0,2051.2505,336.96000000000004,70.5,67.16,0.0,474.62,654.96428465,918.5808289775,711.5394327500001,103.99840035000001,137.8440336,54.76838835000001,2581.6953686775,3.498088933949718
2021-09-05,8469.0,1977.0,220.0,38.0,69.0,145.8,164.4,3.8,8.2,423.0,8.0,0.0,0.0,157.52339999999995,0.11814254999999997,3.296177144999999,0,1742.7255,356.40000000000003,57.0,63.480000000000004,0.0,476.88000000000005,556.4522521499999,779.331842295,678.16479525,88.35618285000001,117.1111536,46.53077085,2265.9469969949996,3.737510193853263
2021-09-06,9124.0,2355.0,213.0,54.0,74.0,170.0,201.3,5.3,13.4,456.0,9.0,0.0,0.0,285.58120000000014,0.2141859000000001,5.975786610000003,0,2075.9325,345.06,81.0,68.08,0.0,494.14,662.8452472499999,930.38852886,733.9102037499999,105.24977774999999,139.50266399999998,55.42739775,2627.3238193599996,3.4727352345256595
2021-09-07,9335.0,2590.0,248.0,41.0,76.0,154.8,185.0,1.2,0.8,467.0,9.0,0.09388342857142855,25.630175999999995,281.91699999999986,0.2114377499999999,5.899113224999997,0,2283.085,401.76000000000005,61.5,69.92,0.0,533.1800000000001,728.9890405,1048.187039725,796.8763175000001,115.75240950000001,153.42331199999998,60.9583695,2904.1864887250003,3.2143252632850943
2021-09-08,8639.0,2357.0,217.0,47.0,70.0,171.0,196.3,2.8,10.7,432.0,9.0,0.0,0.0,218.5667000000001,0.16392502500000009,4.5735081975000025,0,2077.6955,351.54,70.5,64.4,0.0,486.44000000000005,663.4081731499999,929.7713143474999,726.41383025,105.33916185,139.62113759999997,55.47446985,2620.0280870475,3.2972928964800747
2021-09-09,8504.0,2093.0,222.0,49.0,69.0,147.8,173.7,1.7,3.0,425.0,9.0,0.0,0.0,220.2535999999998,0.16519019999999987,4.608806579999996,0,1844.9795,359.64000000000004,73.5,63.480000000000004,0.0,496.62000000000006,589.1019543499999,826.1781779299998,709.7151322500001,93.54046065,123.98262239999998,49.26095265,2391.77930023,3.5555119986121766
2021-09-10,8890.0,2644.0,218.0,34.0,73.0,169.3,199.4,3.7,9.4,444.0,9.0,0.0,0.0,267.58899999999994,0.20069174999999997,5.599299824999999,0,2330.6859999999997,353.16,51.0,67.16,0.0,471.32000000000005,744.1880397999998,1043.4537756249997,740.5142330000001,118.16578019999999,156.62209919999998,62.22931619999999,2865.1732440249993,3.102779218861934
2021-09-11,8742.0,2660.0,236.0,42.0,72.0,134.2,159.1,4.0,9.1,437.0,9.0,0.0,0.0,217.67580000000004,0.16325685000000004,4.554866115000001,0,2344.79,382.32000000000005,63.0,66.24000000000001,0.0,511.56000000000006,748.6914469999999,1048.689853115,782.383245,118.880853,157.569888,62.605893,2918.821179115,2.9950447333161443
2021-09-12,8820.0,2576.0,248.0,46.0,72.0,161.4,186.9,6.6,18.4,441.0,9.0,0.0,0.0,224.91,0.1686825,4.70624175,0,2270.7439999999997,401.76000000000005,69.0,66.24000000000001,0.0,537.0,725.0485591999999,1015.8685449499998,799.2709319999999,115.12672079999999,152.59399679999996,60.628864799999995,2868.5376185499995,3.0747374351877492
2021-09-13,9250.0,2529.0,239.0,49.0,76.0,167.1,201.3,4.1,7.7,463.0,9.0,0.0,0.0,316.3500000000002,0.23726250000000015,6.619623750000004,0,2229.3134999999997,387.18,73.5,69.92,0.0,530.6,711.8198005499999,999.3329252999998,788.08570925,113.02619444999999,149.80986719999999,59.52267045,2821.5971671999996,3.2782851172122487
2021-09-14,8326.0,2435.0,189.0,44.0,69.0,173.9,205.0,6.4,14.0,416.0,8.0,0.0,0.0,258.93859999999995,0.19420394999999996,5.418290204999998,0,2146.4525,306.18,66.0,63.480000000000004,0.0,435.66,685.3622832499999,961.2335884549998,683.57526375,108.82514175,144.24160799999999,57.31028175,2640.5481669549995,3.1531331653765258
2021-09-15,9110.0,2896.0,215.0,47.0,75.0,167.9,197.0,3.1,7.0,455.0,9.0,0.0,0.0,265.10099999999994,0.19882574999999997,5.547238424999999,0,2552.824,348.3,70.5,69.0,0.0,487.8,815.1167032,1142.319765625,782.6511720000001,129.42817680000002,171.5497728,68.1604008,3109.2259912249997,2.9299896584264573
2021-09-16,8875.0,2556.0,232.0,48.0,73.0,172.7,207.2,1.7,5.4,444.0,9.0,0.0,0.0,306.1875,0.22964062500000001,6.4069734375000005,0,2253.114,375.84000000000003,72.0,67.16,0.0,515.0,719.4193002,1009.7186376375,775.234667,114.2328798,151.4092608,60.158143800000005,2830.1728892375,3.1358508286718436
2021-09-17,8396.0,2329.0,187.0,41.0,70.0,166.9,191.1,3.4,8.3,420.0,8.0,0.0,0.0,203.18319999999989,0.15238739999999992,4.251608459999997,0,2053.0135,302.94,61.5,64.4,0.0,428.84000000000003,655.52721055,918.4585200099999,665.96305925,104.08778445,137.9625072,54.81546045,2536.8145419099997,3.309662516235241
2021-09-18,8966.0,2378.0,232.0,46.0,75.0,180.2,216.3,0.9,3.6,448.0,9.0,0.0,0.0,323.6726000000002,0.24275445000000018,6.772849155000005,0,2096.207,375.84000000000003,69.0,69.0,0.0,513.84,669.3188950999998,940.213826255,755.9519085000001,106.2776949,140.8651104,55.9687269,2668.596162055,3.359818966799222
2021-09-19,8365.0,2524.0,193.0,54.0,70.0,153.0,176.1,4.2,9.9,418.0,8.0,0.0,0.0,193.23149999999995,0.14492362499999997,4.043369137499999,0,2224.906,312.66,81.0,64.4,0.0,458.06000000000006,710.4124857999999,994.7940109374999,715.0366430000001,112.8027342,149.51368319999997,59.4049902,2741.9645473375003,3.0507323692870405
2021-09-20,8763.0,2714.0,217.0,53.0,73.0,169.7,207.2,2.0,3.1,438.0,9.0,0.0,0.0,328.6125,0.246459375,6.8762165625,0,2392.391,351.54,79.5,67.16,0.0,498.20000000000005,763.8904463,1072.2079288625,774.5211605000001,121.2942237,160.7686752,63.876839700000005,2956.5592742625,2.9639182533169035
2021-09-21,8819.0,2372.0,202.0,45.0,74.0,157.5,191.5,2.6,7.3,441.0,9.0,0.0,0.0,299.846,0.22488450000000001,6.27427755,0,2090.9179999999997,327.24,67.5,68.08,0.0,462.82,667.6301173999998,937.3600629499998,704.321029,106.00954259999999,140.50968959999997,55.8275106,2611.6579521499993,3.376782167335474
2021-09-22,8700.0,2202.0,190.0,57.0,73.0,153.7,186.2,2.8,4.8,435.0,9.0,0.0,0.0,282.75,0.21206250000000001,5.91654375,0,1941.0629999999999,307.8,85.5,67.16,0.0,460.46000000000004,619.7814159,870.2718976499998,684.6527765000001,98.4118941,130.43943359999997,51.8263821,2455.3837998500003,3.5432342595611668
2021-09-23,8358.0,2436.0,210.0,53.0,70.0,177.8,214.1,7.9,19.6,418.0,8.0,0.0,0.0,303.3953999999998,0.22754654999999988,6.348548744999996,0,2147.334,340.20000000000005,79.5,64.4,0.0,484.1,685.6437461999999,962.5563789449999,732.117077,108.8698338,144.3008448,57.3338178,2690.8216985449994,3.1061143904553017
2021-09-24,8095.0,2393.0,186.0,38.0,68.0,157.4,194.3,2.4,5.3,405.0,8.0,0.0,0.0,298.7055000000001,0.22402912500000008,6.250412587500002,0,2109.4294999999997,301.32,57.0,62.56,0.0,420.88,673.5408393499998,945.5793689374998,664.5191072499999,106.94807564999999,141.75366239999997,56.32176765,2588.6628212375,3.127097099548182
2021-09-25,8645.0,2490.0,203.0,45.0,73.0,156.6,187.4,5.3,12.2,432.0,9.0,0.0,0.0,266.26600000000013,0.1996995000000001,5.571616050000003,0,2194.935,328.86,67.5,67.16,0.0,463.52,700.8427455,982.9761715499999,717.0349925,111.2832045,147.499632,58.6047645,2718.24151055,3.180364940512883
2021-09-26,8684.0,2169.0,166.0,48.0,74.0,170.9,205.5,1.5,3.2,434.0,9.0,0.0,0.0,300.46639999999996,0.2253498,6.287259419999999,0,1911.9734999999998,268.92,72.0,68.08,0.0,409.0,610.4931385499999,857.6890589699999,629.83293925,96.93705645,128.48461919999997,51.049692449999995,2374.48650487,3.6572117728146187
2021-09-27,8388.0,2369.0,191.0,56.0,71.0,162.1,199.1,2.0,5.1,419.0,8.0,0.0,0.0,310.356,0.232767,6.4941993,0,2088.2735,309.42,84.0,65.32000000000001,0.0,458.74,666.7857285499999,936.4023888499999,699.93558925,105.87546644999999,140.33197919999998,55.75690245,2605.08805475,3.219852774153142
2021-09-28,8311.0,2773.0,194.0,45.0,71.0,157.5,190.2,4.5,12.7,416.0,8.0,0.0,0.0,271.7696999999999,0.20382727499999992,5.686780972499998,0,2444.3995,314.28000000000003,67.5,65.32000000000001,0.0,447.1,780.4967603499999,1094.1778783225,729.4281422500001,123.93105465000001,164.2636464,65.26546665000001,2957.5629486225,2.8100838914927886
2021-09-29,8620.0,2719.0,184.0,56.0,74.0,155.5,191.4,0.3,0.9,431.0,9.0,0.0,0.0,309.4580000000001,0.23209350000000006,6.475408650000001,0,2396.7985,298.08000000000004,84.0,68.08,0.0,450.16,765.2977610499998,1073.7697807,726.99022675,121.51768394999999,161.06485919999997,63.99451995,2912.6348315999994,2.959519644027868
2021-09-30,8383.0,2255.0,205.0,32.0,72.0,163.2,199.1,3.1,8.2,419.0,8.0,0.0,0.0,300.94970000000006,0.22571227500000005,6.297372472500001,0,1987.7824999999998,332.1,48.0,66.24000000000001,0.0,446.34000000000003,634.6989522499999,891.4569197224998,675.92887875,100.78057274999999,133.578984,53.073792749999996,2489.5181002224995,3.367318357416551
2021-10-01,8587.0,2433.0,172.0,59.0,74.0,148.5,179.3,3.1,7.0,429.0,9.0,0.0,0.0,264.4796000000001,0.19835970000000008,5.534235630000002,0,2144.6895,278.64000000000004,88.5,68.08,0.0,435.22,684.7993573499999,960.5644699799999,682.93163725,108.73575765,144.1231344,57.26320965,2638.41756628,3.254602345642779
2021-10-02,8585.0,2687.0,219.0,40.0,74.0,169.7,204.4,2.7,8.0,429.0,9.0,0.0,0.0,297.89950000000016,0.22342462500000013,6.233547037500003,0,2368.5905,354.78000000000003,60.0,68.08,0.0,482.86,756.2909466499999,1060.9668966875,756.43220275,120.08753834999999,159.16928159999998,63.24136635,2916.1882323874997,2.943911474799215
2021-10-03,8172.0,2338.0,166.0,40.0,71.0,173.2,215.9,1.7,3.0,409.0,8.0,0.0,0.0,348.94440000000014,0.2617083000000001,7.301661570000003,0,2060.9469999999997,268.92,60.0,65.32000000000001,0.0,394.24,658.0603770999999,925.0413606699998,632.2793785,104.49001289999998,138.49563839999996,55.02728489999999,2513.3940524699988,3.2513803364693628
2021-10-04,8745.0,2662.0,231.0,48.0,76.0,179.7,222.0,0.1,2.6,437.0,9.0,0.0,0.0,369.9135000000001,0.2774351250000001,7.740439987500003,0,2346.553,374.22,72.0,69.92,0.0,516.14,749.2543728999999,1052.6604908875,787.1668715000001,118.9702371,157.68836159999998,62.6529651,2928.3932990875,2.98627920051756
2021-10-05,8736.0,2765.0,182.0,72.0,76.0,175.6,208.0,4.3,8.4,437.0,9.0,0.0,0.0,283.0464,0.2122848,5.92274592,0,2437.3475,294.84000000000003,108.0,69.92,0.0,472.76000000000005,778.2450567499999,1091.2735876699999,754.27363625,123.57351824999999,163.789752,65.07717825,2976.23272917,2.9352543281910153
2021-10-06,8579.0,2630.0,225.0,30.0,75.0,193.3,246.9,3.3,5.0,429.0,9.0,0.0,0.0,459.83439999999996,0.34487579999999995,9.622034819999998,0,2318.345,364.5,45.0,69.0,0.0,478.5,740.2475584999999,1041.9810633199997,746.2688475,117.54009149999999,155.79278399999998,61.8998115,2863.7301563199994,2.995743150263968
2021-10-07,8806.0,2651.0,201.0,51.0,77.0,171.1,212.8,6.3,16.8,440.0,9.0,0.0,0.0,367.2102000000001,0.27540765000000006,7.6838734350000015,0,2336.8565,325.62,76.5,70.84,0.0,472.96000000000004,746.1582804499999,1048.2860728849998,742.8669257500001,118.47862454999999,157.03675679999998,62.39406855,2875.2207289850003,3.0627213803889974
2021-10-08,8620.0,2812.0,222.0,28.0,76.0,168.2,206.6,3.4,8.5,431.0,9.0,0.0,0.0,331.00800000000004,0.24825600000000003,6.9263424,0,2478.778,359.64000000000004,42.0,69.92,0.0,471.56000000000006,791.4738153999999,1110.7261858,757.858859,125.67404459999999,166.57388159999996,66.1833726,3018.4901589999995,2.855732351585911
2021-10-09,8812.0,2978.0,211.0,43.0,78.0,172.6,196.3,3.3,7.6,441.0,9.0,0.0,0.0,208.84440000000015,0.15663330000000011,4.370069070000003,0,2625.107,341.82000000000005,64.5,71.76,0.0,478.08000000000004,838.1966650999999,1173.3302161699999,781.2798585,133.0929249,176.4071904,70.0903569,3172.39721197,2.7777101703250806
2021-10-10,8817.0,2466.0,268.0,34.0,78.0,170.7,210.4,2.0,1.5,441.0,9.0,0.11084228571428571,30.259944,350.03490000000016,0.26252617500000014,7.324480282500003,0,2173.779,434.16,51.0,71.76,0.0,556.9200000000001,694.0876347,1005.5682129825,807.9914745000001,110.21059530000001,146.0779488,58.0398993,2821.9757655824997,3.124406703818746
2021-10-11,9012.0,2858.0,228.0,50.0,80.0,155.6,190.1,0.0,0.8,451.0,9.0,0.0,0.0,310.914,0.2331855,6.50587545,0,2519.3269999999998,369.36,75.0,73.60000000000001,0.0,517.96,804.4211110999998,1128.36218855,808.9422685,127.72987889999999,169.29877439999999,67.2660309,3106.0202523499997,2.9014620858256044
2021-10-12,8822.0,2685.0,215.0,33.0,78.0,171.9,221.2,0.5,0.0,441.0,9.0,0.11090514285714287,30.277104000000005,434.9245999999999,0.32619344999999994,9.100797254999998,0,2366.8275,348.3,49.5,71.76,0.0,469.56,755.7280207499999,1093.326187005,742.92857625,119.99815425,159.050808,63.19429425,2934.2260405049997,3.0065850000028203
2021-10-13,8551.0,2341.0,212.0,45.0,76.0,161.9,197.0,2.5,5.3,428.0,9.0,0.0,0.0,300.14009999999996,0.225105075,6.280431592499999,0,2063.5915,343.44,67.5,69.92,0.0,480.86,658.90476595,925.1977265424999,719.20481825,104.62408905000001,138.67334879999999,55.09789305,2601.7026416424997,3.286693822396862
2021-10-14,8340.0,2672.0,191.0,39.0,75.0,163.5,207.4,0.6,1.2,417.0,8.0,0.0,0.0,366.12600000000003,0.2745945,7.66118655,0,2355.368,309.42,58.5,69.0,0.0,436.92,752.0690023999999,1056.5065569499998,708.965004,119.4171576,158.28072959999997,62.8883256,2858.12677615,2.9179951251967493
2021-10-15,8457.0,2500.0,220.0,35.0,76.0,179.1,222.3,1.2,2.2,423.0,8.0,0.0,0.0,365.3424000000001,0.2740068000000001,7.644789720000002,0,2203.75,356.40000000000003,52.5,69.92,0.0,478.82000000000005,703.6573749999999,988.9746647199999,733.3531250000001,111.730125,148.09199999999998,58.840125,2744.64741472,3.081270094892227
2021-10-16,9176.0,3120.0,223.0,46.0,83.0,190.2,240.1,1.5,4.7,459.0,9.0,0.0,0.0,457.8824,0.34341180000000004,9.58118922,0,2750.2799999999997,361.26000000000005,69.0,76.36,0.0,506.62000000000006,878.1644039999999,1234.2808732199996,824.2773400000001,139.43919599999998,184.81881599999997,73.432476,3334.413105219999,2.751908569947449
2021-10-17,8525.0,2639.0,217.0,50.0,77.0,190.6,241.5,2.0,4.9,426.0,9.0,0.0,0.0,433.92250000000007,0.32544187500000005,9.0798283125,0,2326.2785,351.54,75.0,70.84,0.0,497.38,742.7807250499999,1044.9716443625,766.06516675,117.94231995,156.3259152,62.11163595,2890.1974072625003,2.949625509516528
2021-10-18,9044.0,3005.0,229.0,59.0,82.0,171.0,220.4,4.5,9.9,452.0,9.0,0.0,0.0,446.77360000000004,0.33508020000000005,9.348737580000002,0,2648.9075,370.98,88.5,75.44,0.0,534.9200000000001,845.7961647499999,1188.9072473299998,840.86881625,134.29961025,178.00658399999998,70.72583025,3258.60425283,2.7754214069246235
2021-10-19,8825.0,2836.0,234.0,51.0,80.0,177.2,218.6,2.6,6.8,441.0,9.0,0.0,0.0,365.3550000000001,0.2740162500000001,7.645053375000002,0,2499.9339999999997,379.08000000000004,76.5,73.60000000000001,0.0,529.1800000000001,798.2289261999998,1120.8656635749999,817.9223770000001,126.74665379999999,167.99556479999998,66.7482378,3098.5074231749995,2.8481455083806573
2021-10-20,8618.0,2783.0,234.0,46.0,79.0,171.6,209.5,1.7,5.7,431.0,9.0,0.0,0.0,326.6222000000001,0.24496665000000006,6.834569535000002,0,2453.2145,379.08000000000004,69.0,72.68,0.0,520.76,783.31138985,1099.2509863849998,804.10627475,124.37797515000001,164.8560144,65.50082715,3041.4034676849997,2.833560259783518
